"site";"lgt";"ec1";"";"";"";""
"theme";"ges";"";"";"";"";""
"frequence";"semi-horaire";"";"";"";"";""
"date de debut";"20/01/2017";"";"";"";"";""
"date de fin";"31/12/2017";"";"";"";"";""
"commentaire";"Flux 2017 de FR-LGt v1";"";"";"";"";""
"";"";"";"";"";"";""
"";"";"";"";"";"";""
"date";"time";"FC";"H";"ETR";"LE";"FCH4"
"";"";"";"";"";"";""
"26/01/2017";"01:30";"1.0698";"-13.048";"-9999";"-0.16748";"-0.0031151"
"26/01/2017";"02:00";"1.039";"-15.852";"-9999";"-0.13852";"-0.0034403"
"26/01/2017";"02:30";"0.98282";"-17.603";"-9999";"-0.2572";"0.01578"
"26/01/2017";"03:00";"0.91621";"-19.425";"-9999";"-1.1326";"0.014945"
"26/01/2017";"03:30";"0.95335";"-17.815";"-9999";"-1.2508";"0.021576"
"26/01/2017";"04:00";"1.0099";"-11.39";"-9999";"-1.1688";"0.01431"
"26/01/2017";"04:30";"1.0028";"0.19759";"-9999";"-1.0393";"0.018371"
"26/01/2017";"05:00";"1.1528";"-1.0303";"-9999";"-0.87304";"0.0019935"
"26/01/2017";"05:30";"1.2081";"-0.77325";"-9999";"0.10964";"-0.001489"
"26/01/2017";"06:00";"1.26";"-3.7701";"-9999";"-0.1774";"-0.001489"
"26/01/2017";"06:30";"1.1833";"4.2727";"-9999";"0.14306";"-0.0060906"
"26/01/2017";"07:00";"1.1846";"2.2848";"-9999";"0.094878";"-0.0065369"
"26/01/2017";"07:30";"1.0683";"3.7275";"-9999";"0.058447";"-0.0040871"
"26/01/2017";"08:00";"0.96815";"5.1413";"-9999";"0.79112";"-0.0040871"
"26/01/2017";"08:30";"0.81452";"10.658";"-9999";"3.1667";"-0.0032648"
"26/01/2017";"09:00";"0.5016";"8.5593";"-9999";"4.6409";"0.0046015"
"26/01/2017";"09:30";"0.34462";"11.82";"-9999";"4.9336";"0.0061987"
"26/01/2017";"10:00";"0.20386";"17.633";"-9999";"8.6724";"0.0045202"
"26/01/2017";"10:30";"0.23207";"23.808";"-9999";"10.916";"0.0044806"
"26/01/2017";"11:00";"0.13167";"25.52";"-9999";"12.478";"0.0055363"
"26/01/2017";"11:30";"0.3735";"32.586";"-9999";"12.466";"-0.0020963"
"26/01/2017";"12:00";"0.22105";"25.15";"-9999";"15.551";"-0.0020963"
"26/01/2017";"12:30";"0.3315";"2.3281";"-9999";"15.446";"0.006826"
"26/01/2017";"13:00";"0.32253";"0.077685";"-9999";"18.431";"0.0033608"
"26/01/2017";"13:30";"0.35205";"-8.5584";"-9999";"16.65";"0.0011057"
"26/01/2017";"14:00";"0.44575";"-13.226";"-9999";"16.65";"0.00088793"
"26/01/2017";"14:30";"0.73845";"-29.152";"-9999";"20.124";"-0.0012735"
"26/01/2017";"15:00";"0.88621";"-21.484";"-9999";"20.124";"0.00065567"
"26/01/2017";"15:30";"1.1185";"-21.484";"-9999";"14.118";"0.00065567"
"26/01/2017";"16:00";"1.2051";"-28.001";"-9999";"16.491";"0.0012393"
"26/01/2017";"16:30";"1.4282";"-28.001";"-9999";"15.068";"0.0012393"
"26/01/2017";"17:00";"1.5029";"-26.85";"-9999";"8.2232";"-0.00090244"
"26/01/2017";"17:30";"1.6731";"-32.663";"-9999";"8.2232";"0.0054919"
"26/01/2017";"18:00";"1.6614";"-45.891";"-9999";"6.7672";"0.0087661"
"26/01/2017";"18:30";"1.5389";"-9.0465";"-9999";"3.5194";"0.0042651"
"26/01/2017";"19:00";"1.208";"-5.7021";"-9999";"0.47564";"0.0081703"
"26/01/2017";"19:30";"7.187";"-38.994";"-9999";"-3.9023";"0.010136"
"26/01/2017";"20:00";"6.6567";"-38.994";"-9999";"-4.2976";"0.010136"
"26/01/2017";"20:30";"6.5933";"-38.994";"-9999";"-4.2079";"0.010136"
"26/01/2017";"21:00";"6.6189";"-57.485";"-9999";"-5.3194";"0.0086376"
"26/01/2017";"21:30";"6.5276";"-57.485";"-9999";"-6.4317";"0.0086376"
"26/01/2017";"22:00";"2.3871";"-22.93";"-9999";"-3.7401";"-0.0028102"
"26/01/2017";"22:30";"0.92969";"-33.333";"-9999";"-1.3731";"-0.019662"
"26/01/2017";"23:00";"0.92337";"-15.794";"-9999";"-0.92174";"-0.0053645"
"26/01/2017";"23:30";"0.91786";"-13.987";"-9999";"-0.92174";"-0.0053645"
"27/01/2017";"00:00";"0.92128";"-12.959";"-9999";"-0.92174";"-0.0053645"
"27/01/2017";"00:30";"1.0043";"-12.822";"-9999";"0.098191";"0.0028767"
"27/01/2017";"01:00";"1.001";"-11.054";"-9999";"0.73494";"0.0091421"
"27/01/2017";"01:30";"0.94876";"-13.048";"-9999";"0.26883";"-0.0031151"
"27/01/2017";"02:00";"0.98669";"-15.852";"-9999";"1.0092";"-0.0034403"
"27/01/2017";"02:30";"0.96948";"-17.603";"-9999";"0.26724";"0.01578"
"27/01/2017";"03:00";"0.8856";"-19.425";"-9999";"-1.3764";"0.014945"
"27/01/2017";"03:30";"0.97974";"-17.815";"-9999";"-1.6737";"0.021576"
"27/01/2017";"04:00";"1.1163";"-11.39";"-9999";"-1.9302";"0.01431"
"27/01/2017";"04:30";"1.1679";"0.19759";"-9999";"-4.0107";"0.018371"
"27/01/2017";"05:00";"1.3869";"-1.0303";"-9999";"-3.1016";"0.0019935"
"27/01/2017";"05:30";"1.5301";"-0.77325";"-9999";"-1.6246";"-0.001489"
"27/01/2017";"06:00";"1.7041";"-3.7701";"-9999";"-1.9739";"-0.001489"
"27/01/2017";"06:30";"1.5752";"4.2727";"-9999";"-1.9247";"-0.0060906"
"27/01/2017";"07:00";"1.4393";"2.2848";"-9999";"-0.86905";"-0.0065369"
"27/01/2017";"07:30";"1.3134";"3.7275";"-9999";"-1.7714";"-0.0040871"
"27/01/2017";"08:00";"1.1641";"5.1413";"-9999";"0.79112";"-0.0040871"
"27/01/2017";"08:30";"0.83384";"10.658";"-9999";"3.1667";"-0.0032648"
"27/01/2017";"09:00";"0.88409";"8.5593";"-9999";"4.6409";"0.0046015"
"27/01/2017";"09:30";"0.93996";"11.82";"-9999";"4.9336";"0.0061987"
"27/01/2017";"10:00";"0.7832";"17.633";"-9999";"8.6724";"0.0045202"
"27/01/2017";"10:30";"0.28294";"23.808";"-9999";"10.916";"0.0044806"
"27/01/2017";"11:00";"0.13167";"25.52";"-9999";"12.478";"0.0055363"
"27/01/2017";"11:30";"0.19878";"32.586";"-9999";"16.571";"-0.0020963"
"27/01/2017";"12:00";"0.22924";"25.15";"-9999";"13.074";"-0.0020963"
"27/01/2017";"12:30";"0.29851";"-9.6129";"-9999";"12.69";"0.006826"
"27/01/2017";"13:00";"0.38562";"-9.6129";"-9999";"16.776";"0.0033608"
"27/01/2017";"13:30";"0.40157";"-21.62";"-9999";"14.345";"0.0011057"
"27/01/2017";"14:00";"0.47907";"-28.672";"-9999";"16.5";"0.00088793"
"27/01/2017";"14:30";"0.63634";"-33.68";"-9999";"20.011";"-0.0012735"
"27/01/2017";"15:00";"0.74835";"-31.982";"-9999";"21.222";"0.00065567"
"27/01/2017";"15:30";"0.91901";"-31.982";"-9999";"16.49";"0.00065567"
"27/01/2017";"16:00";"1.0302";"-32.366";"-9999";"17.478";"0.0012393"
"27/01/2017";"16:30";"1.1832";"-28.001";"-9999";"15.791";"0.0012393"
"27/01/2017";"17:00";"1.2482";"-26.85";"-9999";"11.974";"-0.00090244"
"27/01/2017";"17:30";"1.3212";"-32.663";"-9999";"11.974";"0.0054919"
"27/01/2017";"18:00";"1.2889";"-45.891";"-9999";"8.9555";"0.0087661"
"27/01/2017";"18:30";"1.159";"-9.0465";"-9999";"3.2873";"0.0042651"
"27/01/2017";"19:00";"1.0515";"-5.7021";"-9999";"0.86709";"0.0081703"
"27/01/2017";"19:30";"4.1226";"-48.617";"-9999";"-2.2726";"0.010136"
"27/01/2017";"20:00";"4.2912";"-48.617";"-9999";"-2.8205";"0.010136"
"27/01/2017";"20:30";"4.2362";"-48.617";"-9999";"-3.3069";"0.010136"
"27/01/2017";"21:00";"4.3016";"-69.52";"-9999";"-4.8422";"0.0086376"
"27/01/2017";"21:30";"4.2072";"-69.52";"-9999";"-6.1461";"0.0086376"
"27/01/2017";"22:00";"1.6536";"-22.93";"-9999";"-3.2117";"-0.0028102"
"27/01/2017";"22:30";"0.86375";"-33.333";"-9999";"-1.4117";"-0.019662"
"27/01/2017";"23:00";"0.87402";"-15.794";"-9999";"-1.1861";"-0.0053645"
"27/01/2017";"23:30";"0.83648";"-13.987";"-9999";"-1.1861";"-0.0053645"
"28/01/2017";"00:00";"0.87188";"-12.959";"-9999";"-1.1861";"-0.0053645"
"28/01/2017";"00:30";"0.97253";"-12.822";"-9999";"-0.24489";"0.0028767"
"28/01/2017";"01:00";"1.001";"-11.054";"-9999";"0.73494";"0.0091421"
"28/01/2017";"01:30";"0.94876";"-13.048";"-9999";"0.26883";"-0.0031151"
"28/01/2017";"02:00";"0.98669";"-15.852";"-9999";"1.0092";"-0.0034403"
"28/01/2017";"02:30";"0.96948";"-17.603";"-9999";"0.26724";"0.01578"
"28/01/2017";"03:00";"0.8856";"-19.425";"-9999";"-1.3764";"0.014945"
"28/01/2017";"03:30";"0.97974";"-17.815";"-9999";"-1.6737";"0.021576"
"28/01/2017";"04:00";"1.1163";"-11.39";"-9999";"-1.9302";"0.01431"
"28/01/2017";"04:30";"1.0894";"0.19759";"-9999";"-3.7031";"0.018371"
"28/01/2017";"05:00";"1.2908";"-1.0303";"-9999";"-2.9758";"0.0019935"
"28/01/2017";"05:30";"1.4104";"-0.77325";"-9999";"-0.43229";"-0.001489"
"28/01/2017";"06:00";"1.5191";"-3.7701";"-9999";"-0.85211";"-0.001489"
"28/01/2017";"06:30";"1.4385";"4.2727";"-9999";"-0.63235";"-0.0060906"
"28/01/2017";"07:00";"1.4474";"2.2848";"-9999";"0.94252";"-0.0065369"
"28/01/2017";"07:30";"1.2603";"3.7275";"-9999";"0.51525";"-0.0040871"
"28/01/2017";"08:00";"1.0907";"5.1413";"-9999";"4.311";"-0.0040871"
"28/01/2017";"08:30";"0.81271";"10.658";"-9999";"10.494";"-0.0032648"
"28/01/2017";"09:00";"0.81087";"8.5593";"-9999";"10.494";"0.0046015"
"28/01/2017";"09:30";"0.77119";"11.82";"-9999";"8.9079";"0.0061987"
"28/01/2017";"10:00";"0.70795";"17.633";"-9999";"8.178";"0.0045202"
"28/01/2017";"10:30";"0.5412";"23.808";"-9999";"1.1611";"0.0044806"
"28/01/2017";"11:00";"0.48047";"25.52";"-9999";"4.1289";"0.0055363"
"28/01/2017";"11:30";"0.41679";"32.586";"-9999";"4.522";"-0.0020963"
"28/01/2017";"12:00";"0.37748";"25.15";"-9999";"4.9077";"-0.0020963"
"28/01/2017";"12:30";"0.41755";"-11.084";"-9999";"7.9537";"0.0089143"
"28/01/2017";"13:00";"0.41339";"-11.084";"-9999";"16.776";"0.0073002"
"28/01/2017";"13:30";"0.40662";"-19.722";"-9999";"14.345";"0.0034114"
"28/01/2017";"14:00";"0.4486";"-23.002";"-9999";"16.5";"0.0022348"
"28/01/2017";"14:30";"0.55492";"-27.389";"-9999";"20.011";"0.0012802"
"28/01/2017";"15:00";"0.59943";"-28.202";"-9999";"21.222";"0.000086685"
"28/01/2017";"15:30";"0.77988";"-28.202";"-9999";"16.49";"0.000086685"
"28/01/2017";"16:00";"0.86494";"-30.766";"-9999";"16.262";"0.0020257"
"28/01/2017";"16:30";"1.0273";"-31.247";"-9999";"14.786";"0.0028558"
"28/01/2017";"17:00";"1.1216";"-32.643";"-9999";"11.27";"0.0063406"
"28/01/2017";"17:30";"1.2377";"-45.891";"-9999";"11.27";"0.0054919"
"28/01/2017";"18:00";"1.2889";"-45.891";"-9999";"8.755";"0.0087661"
"28/01/2017";"18:30";"1.159";"-9.0465";"-9999";"3.2873";"0.0042651"
"28/01/2017";"19:00";"1.0515";"-5.7021";"-9999";"0.86709";"0.0081703"
"28/01/2017";"19:30";"4.1226";"-48.617";"-9999";"-2.2726";"0.010136"
"28/01/2017";"20:00";"4.2912";"-48.617";"-9999";"-2.8205";"0.010136"
"28/01/2017";"20:30";"4.2362";"-48.617";"-9999";"-3.3069";"0.010136"
"28/01/2017";"21:00";"4.3016";"-69.52";"-9999";"-4.8422";"0.0086376"
"28/01/2017";"21:30";"4.2072";"-69.52";"-9999";"-6.1461";"0.0086376"
"28/01/2017";"22:00";"1.6536";"-22.93";"-9999";"-3.2117";"-0.0028102"
"28/01/2017";"22:30";"0.87877";"-33.333";"-9999";"-0.60222";"-0.019662"
"28/01/2017";"23:00";"0.91863";"-15.794";"-9999";"-0.29875";"-0.0053645"
"28/01/2017";"23:30";"0.85453";"-13.987";"-9999";"-0.50425";"-0.0053645"
"29/01/2017";"00:00";"0.88112";"-12.959";"-9999";"-0.50425";"-0.0053645"
"29/01/2017";"00:30";"0.94925";"-12.822";"-9999";"0.03356";"0.0028767"
"29/01/2017";"01:00";"0.95488";"-11.054";"-9999";"0.15671";"0.0091421"
"29/01/2017";"01:30";"0.86884";"-13.048";"-9999";"-0.23269";"-0.0031151"
"29/01/2017";"02:00";"0.98669";"-15.852";"-9999";"1.0092";"-0.0034403"
"29/01/2017";"02:30";"0.96948";"-17.603";"-9999";"0.26724";"0.01578"
"29/01/2017";"03:00";"0.8856";"-19.425";"-9999";"-1.3764";"0.014945"
"29/01/2017";"03:30";"0.97974";"-17.815";"-9999";"-1.6737";"0.021576"
"29/01/2017";"04:00";"1.1163";"-11.39";"-9999";"-1.9302";"0.01431"
"29/01/2017";"04:30";"1.0883";"0.19759";"-9999";"-1.982";"0.018371"
"29/01/2017";"05:00";"1.2199";"-1.0303";"-9999";"-1.4655";"0.0019935"
"29/01/2017";"05:30";"1.2703";"-0.77325";"-9999";"0.25339";"-0.001489"
"29/01/2017";"06:00";"1.3184";"-3.7701";"-9999";"-0.22952";"-0.001489"
"29/01/2017";"06:30";"1.2103";"4.2727";"-9999";"-0.013843";"-0.0060906"
"29/01/2017";"07:00";"1.1807";"2.2848";"-9999";"0.031506";"-0.0065369"
"29/01/2017";"07:30";"1.0678";"3.7275";"-9999";"0.00026491";"-0.0040871"
"29/01/2017";"08:00";"0.92553";"5.1413";"-9999";"1.8123";"-0.0040871"
"29/01/2017";"08:30";"0.75103";"10.658";"-9999";"6.0747";"-0.0032648"
"29/01/2017";"09:00";"0.697";"-3.4213";"-9999";"6.0747";"0.0046015"
"29/01/2017";"09:30";"0.60579";"-3.4213";"-9999";"7.0239";"0.0061987"
"29/01/2017";"10:00";"0.51277";"-3.4213";"-9999";"8.178";"0.0045202"
"29/01/2017";"10:30";"0.35596";"23.808";"-9999";"1.1611";"0.0044806"
"29/01/2017";"11:00";"0.20593";"25.52";"-9999";"4.1289";"0.0055363"
"29/01/2017";"11:30";"0.24106";"32.586";"-9999";"4.522";"-0.0020963"
"29/01/2017";"12:00";"0.19245";"25.15";"-9999";"4.9077";"-0.0020963"
"29/01/2017";"12:30";"0.20652";"-11.084";"-9999";"7.9537";"0.0089143"
"29/01/2017";"13:00";"0.22486";"-11.084";"-9999";"16.776";"0.0073002"
"29/01/2017";"13:30";"0.29652";"-18.36";"-9999";"17.344";"0.0034114"
"29/01/2017";"14:00";"0.32917";"-21.561";"-9999";"19.23";"0.0022348"
"29/01/2017";"14:30";"0.46319";"-22.737";"-9999";"22.048";"0.0012802"
"29/01/2017";"15:00";"0.55391";"-20.325";"-9999";"22.898";"0.000086685"
"29/01/2017";"15:30";"0.75102";"-18.913";"-9999";"17.343";"0.000086685"
"29/01/2017";"16:00";"0.81844";"-22.237";"-9999";"15.062";"0.0020257"
"29/01/2017";"16:30";"0.95268";"-20.405";"-9999";"13.881";"0.0028558"
"29/01/2017";"17:00";"1.0646";"-20.988";"-9999";"11.018";"0.0063406"
"29/01/2017";"17:30";"1.1831";"-32.663";"-9999";"9.8507";"0.0027794"
"29/01/2017";"18:00";"1.2889";"-45.891";"-9999";"8.755";"0.004058"
"29/01/2017";"18:30";"1.159";"-8.8872";"-9999";"3.2873";"0.00033698"
"29/01/2017";"19:00";"1.0515";"-5.7021";"-9999";"0.86709";"0.0041285"
"29/01/2017";"19:30";"4.1226";"-48.617";"-9999";"-2.2726";"0.010136"
"29/01/2017";"20:00";"4.2912";"-48.617";"-9999";"-2.8205";"0.010136"
"29/01/2017";"20:30";"4.2362";"-44.816";"-9999";"-4.7758";"0.010136"
"29/01/2017";"21:00";"4.3016";"-57.485";"-9999";"-6.4389";"0.0086376"
"29/01/2017";"21:30";"4.0009";"-57.485";"-9999";"-7.2394";"0.0086376"
"29/01/2017";"22:00";"1.5883";"-22.93";"-9999";"-5.2057";"-0.0024707"
"29/01/2017";"22:30";"0.97435";"-33.333";"-9999";"-3.0822";"-0.019662"
"29/01/2017";"23:00";"0.97718";"-21.389";"-9999";"-0.84245";"-0.0053645"
"29/01/2017";"23:30";"0.93018";"-17.115";"-9999";"-0.43788";"-0.0053645"
"30/01/2017";"00:00";"0.95112";"-15.048";"-9999";"-0.27519";"-0.0053645"
"30/01/2017";"00:30";"1.0421";"-14.466";"-9999";"0.11849";"0.0028767"
"30/01/2017";"01:00";"1.0082";"-12.344";"-9999";"0.10798";"0.0091421"
"30/01/2017";"01:30";"0.98881";"-13.048";"-9999";"-0.28696";"-0.0035146"
"30/01/2017";"02:00";"1.0545";"-15.852";"-9999";"-0.066904";"-0.0034403"
"30/01/2017";"02:30";"0.98911";"-17.603";"-9999";"-0.33326";"0.026144"
"30/01/2017";"03:00";"0.88843";"-19.425";"-9999";"-1.766";"0.021576"
"30/01/2017";"03:30";"0.92074";"-17.815";"-9999";"-2.0818";"0.021576"
"30/01/2017";"04:00";"1.0047";"-17.815";"-9999";"-2.2087";"0.015318"
"30/01/2017";"04:30";"1.0218";"0.19759";"-9999";"-1.7045";"0.021069"
"30/01/2017";"05:00";"1.1463";"-1.0303";"-9999";"-1.3336";"-0.00076705"
"30/01/2017";"05:30";"1.2212";"-0.77325";"-9999";"0.078745";"-0.0073712"
"30/01/2017";"06:00";"1.3004";"-3.7701";"-9999";"-0.26586";"-0.0073712"
"30/01/2017";"06:30";"1.2064";"4.2727";"-9999";"0.22489";"-0.0060906"
"30/01/2017";"07:00";"1.1891";"2.2848";"-9999";"0.33012";"-0.0065369"
"30/01/2017";"07:30";"1.0694";"3.7275";"-9999";"0.30583";"-0.0018335"
"30/01/2017";"08:00";"0.90139";"-9.3986";"-9999";"1.8631";"-0.0018335"
"30/01/2017";"08:30";"0.7214";"-2.3231";"-9999";"5.4235";"-0.0014882"
"30/01/2017";"09:00";"0.66372";"-1.5045";"-9999";"6.0747";"-0.0014882"
"30/01/2017";"09:30";"0.55743";"1.6618";"-9999";"7.0239";"-0.0013387"
"30/01/2017";"10:00";"0.42684";"12.73";"-9999";"15.745";"-0.004331"
"30/01/2017";"10:30";"0.32247";"25.32";"-9999";"17.261";"-0.0023575"
"30/01/2017";"11:00";"0.16724";"29.817";"-9999";"19.24";"-0.0031374"
"30/01/2017";"11:30";"0.1976";"44.25";"-9999";"17.362";"-0.0031374"
"30/01/2017";"12:00";"0.15864";"27.969";"-9999";"17.637";"-0.0031374"
"30/01/2017";"12:30";"0.17232";"2.3281";"-9999";"15.446";"0.0066323"
"30/01/2017";"13:00";"0.16224";"-11.084";"-9999";"16.776";"0.0073002"
"30/01/2017";"13:30";"0.21747";"-18.36";"-9999";"19.056";"0.0034114"
"30/01/2017";"14:00";"0.23743";"-21.561";"-9999";"20.733";"0.0021842"
"30/01/2017";"14:30";"0.35798";"-20.254";"-9999";"7.4366";"-0.0012735"
"30/01/2017";"15:00";"1.1912";"-5.0889";"-9999";"7.4366";"0.00065567"
"30/01/2017";"15:30";"1.3374";"-5.0889";"-9999";"5.9882";"0.00065567"
"30/01/2017";"16:00";"1.3374";"-5.0889";"-9999";"7.099";"0.0012393"
"30/01/2017";"16:30";"1.3374";"-5.0889";"-9999";"7.099";"0.0012393"
"30/01/2017";"17:00";"1.3179";"-18.533";"-9999";"10.498";"0.0044608"
"30/01/2017";"17:30";"1.1831";"-32.663";"-9999";"9.8507";"0.0027794"
"30/01/2017";"18:00";"1.2889";"-45.891";"-9999";"8.755";"0.004058"
"30/01/2017";"18:30";"1.159";"-4.6006";"-9999";"3.2873";"0.00033698"
"30/01/2017";"19:00";"1.0515";"-5.7021";"-9999";"0.86709";"0.0041285"
"30/01/2017";"19:30";"4.1226";"-48.617";"-9999";"-2.2726";"0.010136"
"30/01/2017";"20:00";"20.482";"-48.617";"-9999";"-14.172";"0.010136"
"30/01/2017";"20:30";"20.482";"-44.816";"-9999";"-14.172";"0.010136"
"30/01/2017";"21:00";"20.482";"-57.485";"-9999";"-14.172";"0.0086376"
"30/01/2017";"21:30";"20.482";"-57.485";"-9999";"-14.172";"0.0086376"
"30/01/2017";"22:00";"1.5883";"-21.993";"-9999";"-5.2057";"-0.0024707"
"30/01/2017";"22:30";"0.97435";"-33.333";"-9999";"-3.0822";"-0.019662"
"30/01/2017";"23:00";"1.1116";"-15.794";"-9999";"-0.97922";"-0.0053645"
"30/01/2017";"23:30";"1.1459";"-13.987";"-9999";"-0.51931";"-0.0053645"
"31/01/2017";"00:00";"1.1719";"-12.959";"-9999";"-0.38165";"-0.0053645"
"31/01/2017";"00:30";"1.2384";"-12.822";"-9999";"-0.048535";"0.0028767"
"31/01/2017";"01:00";"1.2071";"-11.054";"-9999";"-0.10704";"0.0091421"
"31/01/2017";"01:30";"1.0698";"-13.048";"-9999";"-0.16748";"-0.00073777"
"31/01/2017";"02:00";"1.039";"-15.852";"-9999";"-0.13852";"-0.0034403"
"31/01/2017";"02:30";"0.98282";"-17.603";"-9999";"-0.2572";"0.01578"
"31/01/2017";"03:00";"0.91621";"-19.425";"-9999";"-1.1326";"0.014945"
"31/01/2017";"03:30";"0.95335";"-17.815";"-9999";"-1.2508";"0.021576"
"31/01/2017";"04:00";"1.0099";"-17.815";"-9999";"-1.4277";"0.015318"
"31/01/2017";"04:30";"1.0028";"0.19759";"-9999";"-1.2594";"0.021069"
"31/01/2017";"05:00";"1.1528";"-2.275";"-9999";"-1.058";"-0.00076705"
"31/01/2017";"05:30";"1.2081";"-1.5174";"-9999";"0.028741";"-0.0073712"
"31/01/2017";"06:00";"1.26";"-5.0774";"-9999";"-0.26107";"-0.0073712"
"31/01/2017";"06:30";"1.1833";"4.2727";"-9999";"0.14306";"-0.0051973"
"31/01/2017";"07:00";"1.1846";"2.2848";"-9999";"0.094878";"-0.0065369"
"31/01/2017";"07:30";"1.0683";"3.7275";"-9999";"0.058447";"-0.0040871"
"31/01/2017";"08:00";"0.96815";"5.1413";"-9999";"0.79112";"-0.0040871"
"31/01/2017";"08:30";"0.81452";"10.658";"-9999";"3.1667";"-0.0032648"
"31/01/2017";"09:00";"0.74323";"4.8499";"-9999";"3.462";"-0.0032648"
"31/01/2017";"09:30";"0.61271";"8.0206";"-9999";"4.1673";"-0.0037573"
"31/01/2017";"10:00";"0.47684";"16.674";"-9999";"9.51";"-0.004331"
"31/01/2017";"10:30";"0.36945";"24.748";"-9999";"12.502";"-0.0023575"
"31/01/2017";"11:00";"0.25351";"27.332";"-9999";"14.847";"-0.0031374"
"31/01/2017";"11:30";"0.27551";"39.726";"-9999";"15.326";"-0.0031374"
"31/01/2017";"12:00";"0.22105";"28.647";"-9999";"17.637";"-0.0031374"
"31/01/2017";"12:30";"0.3315";"2.3281";"-9999";"15.446";"0.0066323"
"31/01/2017";"13:00";"0.32253";"-11.084";"-9999";"16.776";"0.0073002"
"31/01/2017";"13:30";"0.35205";"-15.579";"-9999";"16.65";"0.0026205"
"31/01/2017";"14:00";"0.44575";"-19.075";"-9999";"16.65";"0.0018615"
"31/01/2017";"14:30";"0.73845";"-29.152";"-9999";"7.4366";"-0.0012735"
"31/01/2017";"15:00";"1.1912";"-5.0889";"-9999";"7.4366";"0.00065567"
"31/01/2017";"15:30";"1.3374";"-5.0889";"-9999";"5.9882";"0.00065567"
"31/01/2017";"16:00";"1.3374";"-5.0889";"-9999";"7.099";"0.0012393"
"31/01/2017";"16:30";"1.3374";"-5.0889";"-9999";"7.099";"0.0012393"
"31/01/2017";"17:00";"1.3179";"-26.85";"-9999";"8.2232";"0.0028472"
"31/01/2017";"17:30";"1.6731";"-32.663";"-9999";"8.2232";"0.0028901"
"31/01/2017";"18:00";"1.6614";"-45.891";"-9999";"6.7672";"0.0019751"
"31/01/2017";"18:30";"1.5389";"-8.348";"-9999";"3.5194";"0.0042651"
"31/01/2017";"19:00";"1.208";"-5.7021";"-9999";"0.47564";"0.0081703"
"31/01/2017";"19:30";"7.187";"-38.994";"-9999";"-3.9023";"0.010136"
"31/01/2017";"20:00";"20.482";"-38.994";"-9999";"-14.172";"0.010136"
"31/01/2017";"20:30";"20.482";"-38.994";"-9999";"-14.172";"0.010136"
"31/01/2017";"21:00";"20.482";"-57.485";"-9999";"-14.172";"0.0086376"
"31/01/2017";"21:30";"20.482";"-57.485";"-9999";"-14.172";"0.0086376"
"31/01/2017";"22:00";"2.3871";"-21.993";"-9999";"-3.7401";"-0.0084527"
"31/01/2017";"22:30";"0.92969";"-33.333";"-9999";"-1.3731";"-0.019662"
"31/01/2017";"23:00";"0.92337";"-15.794";"-9999";"-0.92174";"-0.0053645"
"31/01/2017";"23:30";"0.91786";"-13.987";"-9999";"-0.92174";"-0.0053645"
"01/02/2017";"00:00";"0.92128";"-12.959";"-9999";"-0.92174";"-0.0053645"
"01/02/2017";"00:30";"1.0043";"-12.822";"-9999";"0.098191";"0.0028767"
"01/02/2017";"01:00";"1.001";"-11.054";"-9999";"0.73494";"0.0091421"
"01/02/2017";"01:30";"0.94876";"-13.048";"-9999";"0.26883";"-0.0052779"
"01/02/2017";"02:00";"0.98669";"-15.852";"-9999";"1.0092";"-0.0034403"
"01/02/2017";"02:30";"0.96948";"-17.603";"-9999";"0.26724";"0.01578"
"01/02/2017";"03:00";"0.8856";"-19.425";"-9999";"-1.3764";"0.014945"
"01/02/2017";"03:30";"0.97974";"-17.815";"-9999";"-1.6737";"0.021576"
"01/02/2017";"04:00";"1.1163";"-11.39";"-9999";"-1.9302";"0.01431"
"01/02/2017";"04:30";"1.1679";"0.19759";"-9999";"-4.0107";"0.018371"
"01/02/2017";"05:00";"1.3869";"-1.0303";"-9999";"-3.1016";"0.0019935"
"01/02/2017";"05:30";"1.5301";"-0.77325";"-9999";"-1.6246";"-0.001489"
"01/02/2017";"06:00";"1.7041";"-3.7701";"-9999";"-1.9739";"-0.001489"
"01/02/2017";"06:30";"1.5752";"4.2727";"-9999";"-1.9247";"-0.0060906"
"01/02/2017";"07:00";"1.4393";"2.2848";"-9999";"-0.86905";"-0.0065369"
"01/02/2017";"07:30";"1.3134";"3.7275";"-9999";"-1.7714";"-0.0040871"
"01/02/2017";"08:00";"1.1641";"5.1413";"-9999";"0.79112";"-0.0040871"
"01/02/2017";"08:30";"0.83384";"10.658";"-9999";"3.1667";"-0.0032648"
"01/02/2017";"09:00";"0.88409";"8.5593";"-9999";"4.6409";"0.0046015"
"01/02/2017";"09:30";"0.93996";"11.82";"-9999";"4.9336";"0.0061987"
"01/02/2017";"10:00";"0.7832";"17.633";"-9999";"8.6724";"0.0045202"
"01/02/2017";"10:30";"0.28294";"23.808";"-9999";"10.916";"0.0044806"
"01/02/2017";"11:00";"0.13167";"25.52";"-9999";"12.478";"0.0055363"
"01/02/2017";"11:30";"0.19878";"32.586";"-9999";"16.571";"-0.0020963"
"01/02/2017";"12:00";"0.22105";"25.15";"-9999";"13.074";"-0.0020963"
"01/02/2017";"12:30";"0.3315";"-9.6129";"-9999";"12.69";"0.006826"
